Frame,FPS
2137,251.69
2138,263.10
2139,287.21
2140,269.06
2141,268.80
2142,261.97
2143,225.51
2144,231.06
2145,209.55
2146,243.36
2147,226.14
2148,212.69
2149,270.26
2150,266.53
2151,214.39
2152,247.97
2153,260.10
2154,208.96
2155,254.82
2156,295.98
2157,253.46
2158,284.41
2159,286.54
2160,270.12
2161,210.30
2162,287.62
2163,242.94
2164,352.21
2165,254.74
2166,228.54
2167,179.18
2168,327.51
2169,217.75
2170,312.29
2171,240.64
2172,309.47
2173,230.39
2174,258.17
2175,245.97
2176,323.49
2177,253.49
2178,329.75
2179,183.89
2180,294.84
2181,220.64
2182,314.11
2183,254.80
2184,361.99
2185,237.56
2186,324.19
2187,301.88
2188,259.96
2189,366.09
2190,254.73
2191,281.45
2192,290.28
2193,227.97
2194,286.46
2195,238.08
2196,376.78
2197,300.73
2198,216.38
2199,314.55
2200,248.89
2201,379.61
2202,250.16
2203,379.46
2204,255.97
2205,389.83
2206,273.14
2207,282.61
2208,355.72
2209,238.53
2210,332.03
2211,334.12
2212,276.30
2213,350.77
2214,285.79
2215,285.54
2216,264.99
2217,317.16
2218,279.06
2219,268.46
2220,280.11
2221,236.34
2222,274.54
2223,234.73
2224,292.60
2225,216.73
2226,301.55
2227,260.79
2228,293.02
2229,211.51
2230,238.85
2231,194.73
2232,263.04
2233,166.46
2234,243.83
2235,234.68
2236,228.21
2237,221.85
2238,298.59
2239,247.50
2240,306.96
2241,259.81
2242,303.21
2243,252.77
2244,319.16
2245,238.52
2246,333.09
2247,254.35
2248,335.18
2249,228.64
2250,291.95
2251,206.58
2252,255.58
2253,261.42
2254,292.27
2255,219.26
2256,322.91
2257,244.97
2258,334.80
2259,177.60
2260,285.05
2261,231.04
2262,310.05
2263,252.11
2264,274.82
2265,203.02
2266,330.12
2267,318.27
2268,373.93
2269,280.08
2270,318.84
2271,363.72
2272,284.93
2273,412.27
2274,382.92
2275,295.37
2276,355.88
2277,296.39
2278,315.22
2279,352.87
2280,258.66
2281,331.41
2282,254.51
2283,269.23
2284,284.44
2285,238.54
2286,260.36
2287,328.53
2288,364.02
2289,282.14
2290,350.23
2291,254.60
2292,238.82
2293,224.93
2294,297.41
2295,301.68
2296,246.28
2297,257.25
2298,243.34
2299,394.56
2300,342.47
2301,259.14
2302,348.97
2303,263.07
2304,332.17
2305,258.39
2306,309.87
2307,240.98
2308,301.08
2309,204.24
2310,273.54
2311,195.03
2312,324.05
2313,258.05
2314,311.24
2315,240.63
2316,352.76
2317,268.53
2318,315.97
2319,323.09
2320,239.18
2321,325.36
2322,249.83
2323,309.08
2324,223.68
2325,315.65
2326,242.64
2327,276.17
2328,236.18
2329,317.07
2330,247.49
2331,275.10
2332,247.91
2333,291.51
2334,231.35
2335,321.09
2336,302.26
2337,257.51
2338,310.51
2339,74.37
2340,132.28
2341,77.26
2342,157.58
2343,78.22
2344,153.54
2345,77.19
2346,151.32
2347,71.36
2348,146.75
2349,70.47
2350,128.45
2351,78.03
2352,151.28
2353,77.48
2354,143.35
2355,79.07
2356,137.54
2357,78.73
2358,134.61
2359,71.78
2360,108.61
2361,67.66
2362,143.65
2363,75.86
2364,132.64
2365,75.28
2366,149.33
2367,42.26
2368,267.69
2369,214.16
2370,278.52
2371,211.32
2372,277.24
2373,201.75
2374,292.64
2375,222.49
2376,246.43
2377,197.65
2378,277.02
2379,249.40
2380,326.43
2381,246.63
2382,304.17
2383,237.37
2384,294.11
2385,238.10
2386,340.94
2387,228.76
2388,322.56
2389,228.35
2390,265.70
2391,298.79
2392,241.43
2393,273.20
2394,245.25
2395,267.26
2396,238.38
2397,328.67
2398,236.63
2399,262.77
2400,260.82
2401,272.45
2402,228.86
2403,368.74
2404,292.22
2405,206.65
2406,285.90
2407,277.97
2408,329.29
2409,284.65
2410,310.11
2411,217.75
2412,285.93
2413,271.89
2414,288.75
2415,217.25
2416,314.68
2417,253.59
2418,310.76
2419,217.95
2420,293.23
2421,261.79
2422,335.83
2423,264.47
2424,323.82
2425,274.69
2426,338.54
2427,248.07
2428,336.29
2429,210.00
2430,327.83
2431,231.30
2432,284.79
2433,232.72
2434,313.55
2435,255.55
2436,314.05
2437,211.54
2438,299.51
2439,274.51
2440,332.37
2441,231.66
2442,283.57
2443,264.32
2444,276.19
2445,204.09
2446,275.93
2447,237.52
2448,281.49
2449,247.79
2450,353.00
2451,236.45
2452,302.87
2453,314.79
2454,261.12
2455,298.83
2456,264.01
2457,325.91
2458,248.33
2459,340.48
2460,237.06
2461,312.75
2462,223.81
2463,256.59
2464,265.05
2465,354.28
2466,258.02
2467,270.39
2468,238.45
2469,252.14
2470,314.12
2471,273.85
2472,309.05
2473,260.85
2474,273.10
2475,262.67
2476,312.64
2477,154.20
2478,244.69
2479,208.67
2480,288.70
2481,219.74
2482,296.33
2483,237.23
2484,280.73
2485,221.94
2486,302.98
2487,230.68
2488,257.96
2489,252.17
2490,300.70
2491,256.31
2492,314.61
2493,213.86
2494,299.61
2495,269.87
2496,307.15
2497,218.77
2498,299.31
2499,256.06
2500,334.25
2501,215.38
2502,328.50
2503,296.41
2504,380.75
2505,283.81
2506,298.90
2507,264.73
2508,336.71
2509,248.16
2510,305.17
2511,225.39
2512,326.09
2513,260.04
2514,261.37
2515,246.93
2516,298.77
2517,301.78
2518,320.95
2519,222.67
2520,310.74
2521,239.84
2522,313.35
2523,247.41
2524,319.18
2525,258.61
2526,242.66
2527,327.48
2528,280.23
2529,353.34
2530,282.02
2531,343.71
2532,243.46
2533,253.23
2534,240.52
2535,319.22
2536,308.81
2537,238.91
2538,304.03
2539,181.61
2540,313.22
2541,237.98
2542,290.55
2543,238.10
2544,257.93
2545,204.99
2546,304.35
2547,224.81
2548,304.05
2549,297.24
2550,224.92
2551,263.37
2552,267.74
2553,300.07
2554,173.89
2555,302.92
2556,270.10
2557,264.94
2558,232.03
2559,253.85
2560,254.73
2561,290.87
2562,277.41
2563,236.87
2564,258.86
2565,232.13
2566,226.27
2567,294.36
2568,234.35
2569,236.26
2570,288.72
2571,274.73
2572,279.27
2573,272.54
2574,234.49
2575,283.19
2576,236.62
2577,233.62
2578,281.13
2579,279.84
2580,250.65
2581,245.14
2582,278.59
2583,237.58
2584,223.89
2585,270.31
2586,267.86
2587,253.75
2588,225.47
2589,262.00
2590,293.75
2591,277.35
2592,202.07
2593,242.69
2594,244.38
2595,233.60
2596,269.29
2597,251.94
2598,280.72
2599,239.88
2600,260.08
2601,237.98
2602,256.91
2603,276.81
2604,268.71
2605,286.11
2606,269.71
2607,290.94
2608,195.24
2609,240.42
2610,251.46
2611,273.56
2612,267.92
2613,281.76
2614,282.63
2615,281.89
2616,262.74
2617,257.03
2618,254.82
2619,245.94
2620,276.32
2621,100.97
2622,73.40
2623,254.07
2624,264.43
2625,232.28
2626,262.32
2627,274.31
2628,272.51
2629,288.13
2630,277.00
2631,281.23
2632,256.56
2633,249.86
2634,285.36
2635,291.72
2636,249.12
2637,234.87
2638,255.88
2639,274.82
2640,302.39
2641,260.64
2642,297.72
2643,273.14
2644,272.01
2645,256.05
2646,265.69
2647,274.96
2648,291.92
2649,229.77
2650,256.18
2651,277.37
2652,265.39
2653,243.68
2654,264.37
2655,290.98
2656,283.92
2657,278.13
2658,294.71
2659,277.91
2660,264.05
2661,243.19
2662,259.46
2663,261.19
2664,239.70
2665,260.86
2666,287.81
2667,275.52
2668,251.51
2669,296.67
2670,291.16
2671,299.96
2672,263.66
2673,265.01
2674,282.05
2675,242.48
2676,288.07
2677,287.50
2678,264.17
2679,239.02
2680,240.64
2681,275.72
2682,285.70
2683,292.57
2684,249.45
2685,226.56
2686,254.40
2687,248.60
2688,264.01
2689,279.70
2690,234.72
2691,266.57
2692,258.50
2693,274.58
2694,278.54
2695,249.84
2696,289.41
2697,249.51
2698,265.43
2699,252.05
2700,260.03
2701,271.11
2702,274.27
2703,225.76
2704,225.90
2705,262.25
2706,273.61
2707,264.83
2708,283.87
2709,265.96
2710,244.45
2711,273.38
2712,225.32
2713,270.43
2714,257.75
2715,263.23
2716,228.33
2717,287.54
2718,295.57
2719,289.96
2720,297.88
2721,255.57
2722,222.99
2723,269.44
2724,284.31
2725,246.28
2726,265.16
2727,255.08
2728,297.45
2729,254.93
2730,266.22
2731,247.04
2732,322.40
2733,291.87
2734,265.24
2735,281.78
2736,198.15
2737,266.67
2738,317.17
2739,274.05
2740,291.49
2741,336.01
2742,331.50
2743,275.70
2744,265.03
2745,323.55
2746,334.99
2747,289.38
2748,318.00
2749,339.74
2750,342.92
2751,295.14
2752,326.75
2753,287.84
2754,337.13
2755,233.15
2756,326.67
2757,297.67
2758,294.65
2759,289.91
2760,321.17
2761,337.97
2762,324.66
2763,332.36
2764,300.34
2765,268.30
2766,240.71
2767,275.62
2768,286.25
2769,285.19
2770,283.25
2771,282.14
2772,277.72
2773,246.77
2774,234.25
2775,288.10
2776,257.35
2777,261.59
2778,262.55
2779,280.25
2780,271.64
2781,257.79
2782,279.58
2783,240.45
2784,243.91
2785,249.81
2786,97.38
2787,82.48
2788,284.91
2789,241.19
2790,245.91
2791,242.03
2792,264.32
2793,262.58
2794,233.68
2795,232.67
2796,250.90
2797,274.71
2798,240.37
2799,251.16
2800,244.13
2801,234.35
2802,257.57
2803,285.88
2804,287.52
2805,255.66
2806,278.12
2807,232.96
2808,253.44
2809,209.45
2810,210.25
2811,270.86
2812,288.52
2813,255.60
2814,287.85
2815,247.69
2816,266.88
2817,247.73
2818,277.49
2819,268.60
2820,279.41
2821,284.75
2822,273.40
2823,209.86
2824,245.88
2825,250.46
2826,290.17
2827,286.54
2828,260.25
2829,276.63
2830,278.69
2831,264.85
2832,249.71
2833,292.28
2834,258.30
2835,272.00
2836,278.19
2837,260.89
2838,221.76
2839,247.65
2840,269.93
2841,244.04
2842,247.32
2843,264.82
2844,205.76
2845,255.21
2846,241.52
2847,243.84
2848,244.74
2849,261.27
2850,258.90
2851,302.59
2852,261.68
2853,265.64
2854,223.30
2855,264.32
2856,245.67
2857,242.65
2858,265.77
2859,252.02
2860,287.42
2861,262.54
2862,276.85
2863,287.99
2864,266.08
2865,222.35
2866,201.35
2867,276.46
2868,279.24
2869,245.71
2870,258.53
2871,230.30
2872,260.80
2873,254.01
2874,258.40
2875,296.02
2876,267.72
2877,251.65
2878,256.25
2879,269.02
2880,280.18
2881,263.97
2882,276.24
2883,251.55
2884,232.41
2885,231.57
2886,257.77
2887,246.41
2888,275.41
2889,281.95
2890,271.92
2891,280.03
2892,294.46
2893,296.92
2894,241.19
2895,228.25
2896,235.52
2897,261.93
2898,212.35
2899,247.44
2900,213.88
2901,232.66
2902,291.59
2903,261.42
2904,273.31
2905,231.79
2906,290.93
2907,284.79
2908,265.35
2909,218.65
2910,283.27
2911,254.27
2912,293.50
2913,253.60
2914,246.55
2915,237.71
2916,231.61
2917,269.66
2918,243.66
2919,262.93
2920,248.68
2921,285.68
2922,254.65
2923,277.50
2924,265.30
2925,288.58
2926,236.43
2927,284.79
2928,228.94
2929,262.19
2930,273.49
2931,282.38
2932,293.32
2933,270.87
2934,285.87
2935,287.43
2936,276.82
2937,243.45
2938,214.85
2939,272.23
2940,274.24
2941,240.81
2942,263.76
2943,222.17
2944,287.52
2945,251.80
2946,245.19
2947,261.10
2948,271.44
2949,247.37
2950,234.49
2951,289.76
2952,274.76
2953,256.83
2954,232.66
2955,252.20
2956,264.82
2957,256.14
2958,77.64
2959,65.42
2960,76.96
2961,75.84
2962,78.52
2963,82.40
2964,81.07
2965,84.66
2966,80.97
2967,82.80
2968,83.10
2969,68.75
2970,77.94
2971,84.20
2972,76.20
2973,78.91
2974,80.10
2975,75.79
2976,75.44
2977,53.18
2978,95.84
2979,236.26
2980,261.60
2981,281.71
2982,237.66
2983,245.30
2984,234.53
2985,257.74
2986,236.26
2987,258.02
2988,243.05
2989,268.47
2990,266.40
2991,233.83
2992,257.67
2993,266.64
2994,253.66
2995,250.46
2996,260.97
2997,230.33
2998,234.49
2999,239.32
3000,256.77
3001,255.00
3002,283.11
3003,280.53
3004,265.21
3005,233.66
3006,265.23
3007,272.75
3008,256.10
3009,239.96
3010,262.60
3011,252.11
3012,240.12
3013,265.07
3014,279.85
3015,267.08
3016,279.65
3017,268.03
3018,221.89
3019,274.95
3020,251.92
3021,281.03
3022,280.44
3023,246.26
3024,281.92
3025,234.39
3026,208.16
3027,235.66
3028,269.06
3029,265.46
3030,261.27
3031,276.33
3032,264.17
3033,275.49
3034,270.24
3035,267.32
3036,226.76
3037,243.46
3038,237.14
3039,246.42
3040,238.91
3041,277.62
3042,280.46
3043,259.51
3044,235.77
3045,259.09
3046,249.48
3047,246.85
3048,224.55
3049,230.00
3050,191.59
3051,250.52
3052,226.72
3053,304.87
3054,283.62
3055,261.92
3056,259.84
3057,296.74
3058,286.20
3059,284.16
3060,272.95
3061,236.30
3062,251.12
3063,280.57
3064,289.94
3065,244.16
3066,270.20
3067,280.66
3068,273.12
3069,287.33
3070,263.96
3071,286.06
3072,324.97
3073,243.11
3074,304.54
3075,324.82
3076,214.63
3077,233.20
3078,294.58
3079,247.55
3080,253.73
3081,266.95
3082,256.19
3083,233.07
3084,249.53
3085,241.52
3086,227.65
3087,258.61
3088,246.20
3089,236.31
3090,257.00
3091,224.69
3092,243.35
3093,204.45
3094,237.81
3095,226.42
3096,228.09
3097,225.89
3098,222.43
3099,281.09
3100,245.53
3101,248.23
3102,248.34
3103,233.81
3104,235.65
3105,258.48
3106,268.25
3107,229.63
3108,202.51
3109,230.94
3110,245.31
3111,248.19
3112,270.28
3113,266.59
3114,228.57
3115,261.25
3116,269.23
3117,235.59
3118,236.70
3119,260.04
3120,275.94
3121,294.72
3122,241.93
3123,276.93
3124,236.23
3125,244.33
3126,204.39
3127,248.73
3128,282.57
3129,261.91
3130,313.47
3131,275.30
3132,305.05
3133,292.19
3134,272.91
3135,322.70
3136,280.47
3137,271.44
3138,300.93
3139,255.08
3140,271.30
3141,296.86
3142,242.16
3143,267.39
3144,293.37
3145,313.60
3146,282.18
3147,291.44
3148,290.04
3149,319.95
3150,299.67
3151,284.41
3152,313.16
3153,279.98
3154,266.33
3155,306.21
3156,305.80
3157,97.07
3158,77.38
3159,224.16
3160,232.82
3161,265.72
3162,250.18
3163,240.21
3164,232.52
3165,270.86
3166,276.43
3167,258.77
3168,274.30
3169,270.99
3170,250.00
3171,224.99
3172,251.20
3173,227.60
3174,271.78
3175,267.27
3176,241.16
3177,250.33
3178,276.17
3179,239.48
3180,242.20
3181,220.87
3182,234.92
3183,215.51
3184,231.05
3185,223.72
3186,252.90
3187,220.88
3188,240.77
3189,254.76
3190,231.50
3191,233.64
3192,248.67
3193,225.98
3194,213.80
3195,219.51
3196,258.75
3197,317.44
3198,277.14
3199,186.21
3200,249.59
3201,308.19
3202,315.07
3203,304.15
3204,282.90
3205,301.91
3206,327.99
3207,291.42
3208,285.14
3209,295.25
3210,312.50
3211,309.41
3212,268.77
3213,217.00
3214,241.16
3215,260.76
3216,239.98
3217,248.97
3218,241.40
3219,288.81
3220,245.25
3221,256.95
3222,234.28
3223,224.88
3224,210.65
3225,222.11
3226,225.00
3227,258.29
3228,247.09
3229,222.43
3230,240.10
3231,268.27
3232,270.10
3233,218.90
3234,240.71
3235,210.30
3236,199.28
3237,224.73
3238,202.74
3239,219.85
3240,250.36
3241,259.34
3242,245.93
3243,206.29
3244,207.78
3245,237.48
3246,244.35
3247,235.31
3248,232.75
3249,251.71
3250,219.61
3251,212.56
3252,243.45
3253,257.29
3254,226.22
3255,273.89
3256,260.61
3257,200.34
3258,200.92
3259,248.45
3260,242.92
3261,268.52
3262,234.82
3263,250.20
3264,250.53
3265,227.63
3266,254.36
3267,248.02
3268,256.57
3269,230.98
3270,239.48
3271,244.06
3272,247.54
3273,253.34
3274,258.81
3275,240.23
3276,236.84
3277,244.42
3278,217.39
3279,226.44
3280,236.01
3281,263.69
3282,265.37
3283,241.73
3284,259.54
3285,269.67
3286,244.19
3287,268.58
3288,247.49
3289,272.21
3290,261.56
3291,217.46
3292,229.30
3293,263.61
3294,264.73
3295,267.08
3296,259.83
3297,243.76
3298,277.47
3299,278.86
3300,260.81
3301,208.82
3302,266.86
3303,235.29
3304,188.74
3305,244.56
3306,226.40
3307,252.14
3308,261.53
3309,244.27
3310,272.61
3311,265.96
3312,280.02
3313,249.86
3314,255.92
3315,230.79
3316,243.18
3317,222.90
3318,215.13
3319,202.96
3320,234.01
3321,274.10
3322,196.35
3323,279.67
3324,253.97
3325,246.33
3326,196.20
3327,229.50
3328,269.92
3329,220.45
3330,239.70
3331,236.73
3332,268.95
3333,255.27
3334,246.63
3335,235.29
3336,240.12
3337,264.14
3338,248.18
3339,278.02
3340,250.12
3341,260.54
3342,233.89
3343,235.77
3344,97.96
3345,79.49
3346,240.17
3347,284.88
3348,301.65
3349,294.60
3350,306.32
3351,270.68
3352,270.13
3353,298.50
3354,246.12
3355,256.32
3356,270.25
3357,261.34
3358,222.01
3359,247.87
3360,312.56
3361,263.53
3362,271.75
3363,224.71
3364,294.94
3365,216.18
3366,259.81
3367,169.14
3368,301.40
3369,225.68
3370,307.75
3371,252.62
3372,283.21
3373,212.56
3374,361.95
3375,202.00
3376,360.19
3377,266.24
3378,311.32
3379,184.18
3380,299.21
3381,215.54
3382,377.57
3383,234.30
3384,295.82
3385,240.93
3386,343.38
3387,224.99
3388,328.23
3389,272.09
3390,297.42
3391,199.51
3392,229.88
3393,202.05
3394,250.08
3395,174.14
3396,352.52
3397,241.95
3398,281.90
3399,219.56
3400,297.97
3401,225.51
3402,311.16
3403,243.20
3404,343.11
3405,201.78
3406,284.41
3407,230.64
3408,346.98
3409,217.42
3410,276.47
3411,372.94
3412,239.21
3413,301.78
3414,209.37
3415,381.97
3416,220.49
3417,395.63
3418,296.38
3419,257.02
3420,196.12
3421,212.74
3422,345.58
3423,268.93
3424,242.96
3425,316.73
3426,249.70
3427,272.06
3428,251.24
3429,393.38
3430,294.54
3431,221.08
3432,281.23
3433,213.75
3434,312.89
3435,240.51
3436,339.04
3437,237.87
3438,291.69
3439,224.23
3440,264.21
3441,233.58
3442,319.97
3443,192.02
3444,268.28
3445,210.22
3446,314.33
3447,159.86
3448,250.21
3449,237.43
3450,323.27
3451,213.15
3452,294.62
3453,203.67
3454,303.00
3455,192.82
3456,320.20
3457,219.01
3458,243.96
3459,186.65
3460,307.10
3461,198.37
3462,232.44
3463,203.88
3464,243.03
3465,211.53
3466,310.88
3467,216.55
3468,317.75
3469,232.28
3470,332.51
3471,232.59
3472,277.24
3473,200.98
3474,259.59
3475,210.58
3476,301.34
3477,219.77
3478,260.99
3479,203.04
3480,255.21
3481,235.87
3482,332.50
3483,232.29
3484,295.64
3485,298.36
3486,218.71
3487,277.99
3488,260.27
3489,310.75
3490,228.43
3491,292.17
3492,228.96
3493,307.13
3494,251.34
3495,320.69
3496,190.31
3497,257.43
3498,209.23
3499,292.02
3500,235.33
3501,289.68
3502,176.31
3503,290.36
3504,211.18
3505,300.56
3506,217.99
3507,322.77
3508,237.15
3509,275.23
3510,229.24
3511,339.39
3512,221.10
3513,318.20
3514,247.73
3515,294.66
3516,215.79
3517,300.34
3518,227.56
3519,327.79
3520,226.39
3521,301.96
3522,217.46
3523,302.75
3524,240.14
3525,337.79
3526,216.13
3527,228.21
3528,188.23
3529,240.51
3530,198.36
3531,299.95
3532,218.83
3533,305.60
3534,216.91
3535,294.49
3536,212.52
3537,319.10
3538,188.78
3539,402.98
3540,203.68
3541,208.44
3542,231.77
3543,350.45
3544,269.87
3545,383.66
3546,232.33
3547,379.48
3548,263.89
3549,429.74
3550,247.21
3551,329.90
3552,224.37
3553,294.65
3554,330.86
3555,216.62
3556,297.83
3557,252.42
3558,335.18
3559,236.07
3560,301.74
3561,376.83
3562,247.54
3563,328.46
3564,257.44
3565,383.19
3566,232.60
3567,321.63
3568,251.36
3569,334.61
3570,234.42
3571,313.72
3572,229.33
3573,287.24
3574,362.48
3575,177.27
3576,232.19
3577,236.12
3578,377.09
3579,310.41
3580,243.22
3581,262.01
3582,259.60
3583,317.24
3584,253.18
3585,345.77
3586,235.16
3587,297.31
3588,214.93
3589,328.18
3590,302.62
3591,235.67
3592,309.14
3593,213.30
3594,296.01
3595,219.50
3596,342.61
3597,193.20
3598,338.91
3599,257.32
3600,294.21
3601,234.60
3602,269.76
3603,253.81
3604,338.41
3605,227.03
3606,301.21
3607,230.06
3608,312.94
3609,250.11
3610,303.09
3611,231.75
3612,280.83
3613,250.87
3614,354.23
3615,230.65
3616,351.28
3617,220.56
3618,313.13
3619,235.39
3620,332.50
3621,218.76
3622,335.74
3623,193.22
3624,336.13
3625,239.01
3626,249.48
3627,251.29
3628,311.26
3629,225.30
3630,373.26
3631,181.09
3632,267.04
3633,258.53
3634,345.94
3635,234.91
3636,321.54
3637,191.92
3638,376.53
3639,241.30
3640,301.99
3641,269.75
3642,240.36
3643,364.50
3644,228.47
3645,339.82
3646,222.48
3647,276.44
3648,218.19
3649,302.79
3650,211.98
3651,321.84
3652,211.58
3653,291.65
3654,205.29
3655,342.01
3656,222.48
3657,364.27
3658,278.30
3659,370.08
3660,258.35
3661,263.64
3662,186.91
3663,360.37
3664,255.28
3665,319.46
3666,404.20
3667,280.02
3668,349.05
3669,254.40
3670,296.87
3671,365.34
3672,208.32
3673,354.15
3674,264.75
3675,265.23
3676,291.61
3677,250.93
3678,288.43
3679,209.23
3680,365.52
3681,296.25
3682,197.40
3683,269.72
3684,234.16
3685,301.62
3686,195.58
3687,293.49
3688,244.05
3689,368.28
3690,187.42
3691,292.44
3692,227.37
3693,334.46
3694,230.96
3695,295.73
3696,221.69
3697,312.50
3698,180.04
3699,212.79
3700,249.45
3701,291.82
3702,203.45
3703,301.92
3704,209.17
3705,276.22
3706,209.16
3707,194.05
3708,236.04
3709,282.95
3710,224.94
3711,304.87
3712,208.83
3713,305.00
3714,201.94
3715,280.19
3716,195.99
3717,275.66
3718,208.69
3719,278.61
3720,232.99
3721,328.96
3722,219.76
3723,256.32
3724,65.46
3725,153.47
3726,75.02
3727,138.02
3728,73.51
3729,136.90
3730,79.72
3731,146.94
3732,79.03
3733,125.25
3734,81.03
3735,140.23
3736,78.77
3737,144.08
3738,70.71
3739,134.49
3740,72.84
3741,139.96
3742,79.07
3743,147.68
3744,81.47
3745,146.98
3746,70.63
3747,126.67
3748,74.27
3749,147.94
3750,78.71
3751,163.75
3752,70.88
3753,157.25
3754,67.55
3755,221.82
3756,367.07
3757,253.18
3758,272.45
3759,339.17
3760,261.86
3761,363.48
3762,338.70
3763,280.43
3764,347.26
3765,251.09
3766,387.39
3767,245.86
3768,394.99
3769,244.05
3770,227.67
3771,298.63
3772,235.64
3773,330.15
3774,206.05
3775,266.14
3776,307.46
3777,242.50
3778,312.17
3779,227.54
3780,320.57
3781,253.09
3782,215.24
3783,262.36
3784,217.77
3785,322.29
3786,219.40
3787,215.90
3788,321.69
3789,232.61
3790,267.37
3791,292.56
3792,250.09
3793,330.84
3794,254.39
3795,245.19
3796,253.83
3797,343.92
3798,211.31
3799,403.42
3800,284.31
3801,231.04
3802,313.82
3803,239.71
3804,365.62
3805,340.59
3806,244.08
3807,314.62
3808,240.87
3809,310.64
3810,201.37
3811,241.53
3812,236.01
3813,321.42
3814,234.26
3815,266.50
3816,321.48
3817,252.76
3818,336.17
3819,248.39
3820,249.91
3821,284.95
3822,228.08
3823,374.24
3824,189.84
3825,348.65
3826,209.15
3827,336.58
3828,397.55
3829,265.73
3830,270.55
3831,322.96
3832,250.87
3833,327.96
3834,249.47
3835,251.36
3836,322.71
3837,254.24
3838,315.91
3839,306.80
3840,220.09
3841,363.21
3842,276.17
3843,398.26
3844,274.27
3845,389.80
3846,278.01
3847,400.11
3848,290.65
3849,432.21
3850,262.03
3851,287.84
3852,230.46
3853,281.90
3854,379.02
3855,282.15
3856,317.01
3857,226.15
3858,263.37
3859,255.53
3860,213.03
3861,277.99
3862,239.23
3863,334.62
3864,218.35
3865,351.64
3866,195.69
3867,273.97
3868,213.56
3869,270.20
3870,204.44
3871,263.69
3872,191.58
3873,298.54
3874,238.36
3875,282.79
3876,181.99
3877,317.12
3878,222.37
3879,294.47
3880,239.26
3881,334.89
3882,244.58
3883,254.84
3884,294.97
3885,170.63
3886,254.50
3887,231.95
3888,333.34
3889,231.03
3890,250.83
3891,312.61
3892,228.47
3893,335.46
3894,233.04
3895,324.80
3896,219.17
3897,286.39
3898,239.38
3899,398.03
3900,242.09
3901,387.25
3902,311.60
3903,247.92
3904,363.48
3905,273.63
3906,342.37
3907,331.22
3908,281.55
3909,347.64
3910,342.34
3911,256.13
3912,356.29
3913,400.93
3914,227.30
3915,382.67
3916,246.09
3917,296.44
3918,275.45
3919,252.26
3920,360.82
3921,250.03
3922,289.58
3923,190.57
3924,268.21
3925,340.56
3926,248.21
3927,366.65
3928,281.99
3929,258.36
3930,355.80
3931,241.17
3932,350.56
3933,235.78
3934,349.08
3935,392.60
3936,299.94
3937,362.24
3938,250.28
3939,368.37
3940,212.65
3941,326.56
3942,229.85
3943,335.48
3944,243.00
3945,310.03
3946,216.84
3947,266.06
3948,321.98
3949,235.14
3950,293.13
3951,295.46
3952,206.01
3953,336.03
3954,225.06
3955,287.14
3956,252.78
3957,314.37
3958,294.97
3959,239.85
3960,263.25
3961,197.63
3962,295.39
3963,223.32
3964,316.17
3965,249.66
3966,362.11
3967,235.93
3968,268.50
3969,226.93
3970,317.72
3971,313.98
3972,250.21
3973,344.67
3974,261.57
3975,355.38
3976,221.94
3977,331.93
3978,234.11
3979,269.58
3980,253.96
3981,242.12
3982,222.81
3983,253.87
3984,317.06
3985,238.78
3986,314.95
3987,237.27
3988,319.78
3989,258.79
3990,377.16
3991,231.79
3992,239.77
3993,165.45
3994,249.15
3995,256.27
3996,280.30
3997,206.73
3998,305.85
3999,241.06
4000,308.40
4001,239.80
4002,322.96
4003,236.52
4004,299.25
4005,175.55
4006,298.55
4007,203.82
4008,252.81
4009,200.87
4010,333.07
4011,218.73
4012,311.44
4013,242.74
4014,264.96
4015,219.20
4016,321.65
4017,244.70
4018,326.54
4019,211.58
4020,321.39
4021,226.60
4022,276.23
4023,231.03
4024,320.01
4025,242.35
4026,326.07
4027,226.92
4028,254.52
4029,258.04
4030,279.06
4031,203.40
4032,205.85
4033,197.10
4034,320.16
4035,232.60
4036,280.49
4037,209.99
4038,200.55
4039,315.20
4040,222.47
4041,342.82
4042,230.88
4043,282.61
4044,245.49
4045,326.00
4046,243.58
4047,271.54
4048,233.27
4049,292.14
4050,163.86
4051,246.28
4052,200.99
4053,201.39
4054,182.06
4055,269.65
4056,188.65
4057,315.84
4058,245.88
4059,346.31
4060,243.26
4061,261.95
4062,296.01
4063,231.41
4064,270.19
4065,237.27
4066,299.82
4067,245.43
4068,332.65
4069,206.69
4070,309.65
4071,235.05
4072,338.12
4073,226.64
4074,333.69
4075,265.34
4076,223.98
4077,272.18
4078,261.40
4079,291.66
4080,254.63
4081,333.21
4082,261.25
4083,330.94
4084,245.96
4085,343.16
4086,325.21
4087,229.86
4088,324.04
4089,221.78
4090,325.59
4091,195.68
4092,304.30
4093,250.39
4094,320.57
4095,243.74
4096,307.92
4097,232.23
4098,283.65
4099,236.66
4100,228.66
4101,230.33
4102,295.44
4103,241.02
4104,344.71
4105,248.16
4106,246.97
4107,123.08
4108,300.94
4109,265.68
4110,169.36
4111,214.66
4112,280.97
4113,252.00
4114,250.28
4115,225.43
4116,221.51
4117,210.09
4118,261.84
4119,246.45
4120,204.00
4121,186.65
4122,247.75
4123,230.12
4124,259.27
4125,252.39
4126,157.58
4127,249.03
4128,231.70
4129,221.16
4130,272.48
4131,266.77
4132,192.47
4133,253.84
4134,264.01
