Frame,FPS
2137,11.14
2138,11.00
2139,11.42
2140,11.25
2141,38.70
2142,45.74
2143,23.92
2144,22.71
2145,16.58
2146,24.46
2147,27.54
2148,20.45
2149,20.89
2150,23.43
2151,20.93
2152,19.60
2153,32.08
2154,26.80
2155,24.29
2156,25.23
2157,27.09
2158,25.81
2159,32.58
2160,27.70
2161,32.35
2162,27.14
2163,26.06
2164,25.15
2165,18.97
2166,23.51
2167,26.18
2168,27.98
2169,23.57
2170,26.77
2171,32.73
2172,25.67
2173,30.28
2174,25.22
2175,29.56
2176,28.45
2177,62.68
2178,29.09
2179,14.84
2180,10.25
2181,7.45
2182,11.42
2183,16.41
2184,12.06
2185,10.11
2186,14.40
2187,16.68
2188,15.51
2189,11.88
2190,16.34
2191,11.26
2192,17.05
2193,132.90
2194,86.77
2195,53.79
2196,99.95
2197,65.28
2198,42.10
2199,123.75
2200,87.39
2201,95.49
2202,96.20
2203,107.74
2204,86.53
2205,89.26
2206,89.90
2207,85.51
2208,92.85
2209,90.43
2210,86.24
2211,91.79
2212,62.27
2213,39.31
2214,132.02
2215,81.95
2216,87.71
2217,92.43
2218,104.35
2219,99.79
2220,91.54
2221,90.22
2222,89.16
2223,90.11
2224,86.87
2225,89.77
2226,91.68
2227,88.07
2228,22.30
2229,8.05
2230,15.34
2231,110.60
2232,84.79
2233,80.84
2234,93.75
2235,86.21
2236,85.47
2237,90.41
2238,81.23
2239,23.20
2240,22.31
2241,97.86
2242,23.95
2243,52.08
2244,121.55
2245,25.89
2246,45.53
2247,119.40
2248,26.60
2249,53.85
2250,144.08
2251,25.49
2252,86.33
2253,179.88
2254,26.43
2255,76.82
2256,180.44
2257,29.66
2258,55.63
2259,138.01
2260,26.92
2261,78.15
2262,176.27
2263,23.84
2264,50.11
2265,106.70
2266,18.88
2267,59.64
2268,161.74
2269,36.03
2270,58.29
2271,134.46
2272,29.50
2273,68.80
2274,203.21
2275,27.19
2276,47.76
2277,124.50
2278,32.00
2279,59.51
2280,138.69
2281,27.26
2282,69.15
2283,193.26
2284,24.64
2285,65.92
2286,133.48
2287,27.78
2288,93.54
2289,220.14
2290,30.01
2291,58.44
2292,134.72
2293,27.22
2294,65.83
2295,176.41
2296,28.24
2297,74.17
2298,162.79
2299,33.13
2300,55.74
2301,151.04
2302,28.82
2303,48.40
2304,131.40
2305,24.34
2306,86.73
2307,196.18
2308,32.13
2309,48.22
2310,174.59
2311,28.14
2312,46.82
2313,118.57
2314,31.14
2315,48.89
2316,105.66
2317,18.88
2318,45.56
2319,127.51
2320,29.06
2321,48.28
2322,122.28
2323,27.85
2324,52.41
2325,105.76
2326,31.96
2327,45.42
2328,151.23
2329,28.99
2330,46.23
2331,138.10
2332,50.73
2333,66.17
2334,141.76
2335,30.58
2336,47.20
2337,166.87
2338,30.16
2339,56.68
2340,185.78
2341,31.98
2342,52.18
2343,178.49
2344,29.60
2345,54.53
2346,146.72
2347,49.76
2348,85.21
2349,199.08
2350,29.59
2351,52.26
2352,135.49
2353,27.86
2354,55.70
2355,156.31
2356,35.88
2357,63.91
2358,144.24
2359,41.36
2360,60.96
2361,155.07
2362,35.57
2363,66.93
2364,145.24
2365,41.39
2366,64.00
2367,170.70
2368,33.32
2369,69.94
2370,148.82
2371,12.97
2372,60.17
2373,116.76
2374,12.33
2375,45.25
2376,87.92
2377,10.35
2378,75.38
2379,181.08
2380,32.53
2381,49.95
2382,143.57
2383,161.85
2384,352.96
2385,40.40
2386,45.78
2387,133.18
2388,26.38
2389,64.17
2390,209.07
2391,32.98
2392,57.28
2393,148.25
2394,38.17
2395,68.12
2396,158.30
2397,87.58
2398,341.54
2399,259.79
2400,166.74
2401,313.78
2402,82.68
2403,312.01
2404,348.78
2405,358.50
2406,373.04
2407,362.06
2408,308.75
2409,321.97
2410,335.73
2411,397.50
2412,320.44
2413,310.18
2414,291.55
2415,347.89
2416,318.50
2417,246.43
2418,288.94
2419,308.68
2420,350.37
2421,324.70
2422,282.48
2423,248.08
2424,233.42
2425,243.61
2426,325.12
2427,317.42
2428,287.97
2429,280.18
2430,324.57
2431,349.10
2432,293.52
2433,340.65
2434,341.61
2435,321.79
2436,317.18
2437,277.62
2438,185.28
2439,237.58
2440,327.83
2441,286.87
2442,344.58
2443,368.51
2444,300.52
2445,289.08
2446,294.53
2447,331.61
2448,328.72
2449,364.07
2450,331.41
2451,349.32
2452,301.34
2453,309.19
2454,342.98
2455,362.98
2456,342.29
2457,331.48
2458,311.46
2459,317.38
2460,324.52
2461,292.24
2462,342.74
2463,303.39
2464,320.40
2465,326.34
2466,330.23
2467,317.98
2468,364.51
2469,374.78
2470,334.93
2471,337.91
2472,325.13
2473,339.10
2474,332.73
2475,368.92
2476,355.92
2477,341.34
2478,338.75
2479,322.31
2480,334.31
2481,344.82
2482,365.16
2483,360.35
2484,358.00
2485,350.36
2486,354.86
2487,292.66
2488,264.01
2489,256.68
2490,268.28
2491,328.13
2492,319.75
2493,304.28
2494,266.27
2495,314.69
2496,333.38
2497,364.13
2498,367.97
2499,342.43
2500,364.63
2501,330.01
2502,339.40
2503,353.82
2504,326.08
2505,338.39
2506,342.83
2507,367.03
2508,397.35
2509,370.36
2510,277.74
2511,369.80
2512,390.40
2513,348.60
2514,290.43
2515,307.96
2516,389.99
2517,409.08
2518,300.65
2519,423.35
2520,393.65
2521,338.78
2522,401.43
2523,408.20
2524,403.54
2525,395.46
2526,348.08
2527,374.42
2528,357.69
2529,394.38
2530,386.35
2531,376.34
2532,383.27
2533,406.80
2534,431.22
2535,421.71
2536,359.71
2537,371.58
2538,341.88
2539,367.08
2540,377.00
2541,379.33
2542,396.07
2543,354.87
2544,415.45
2545,345.42
2546,424.34
2547,394.84
2548,410.16
2549,354.85
2550,323.58
2551,401.98
2552,404.74
2553,342.37
2554,329.70
2555,393.56
2556,391.77
2557,356.58
2558,393.45
2559,399.11
2560,415.35
2561,415.49
2562,393.56
2563,404.83
2564,354.51
2565,323.52
2566,320.92
2567,332.79
2568,409.94
2569,383.85
2570,354.96
2571,305.56
2572,337.97
2573,351.74
2574,380.55
2575,421.69
2576,372.40
2577,407.22
2578,408.28
2579,356.35
2580,410.41
2581,397.39
2582,358.74
2583,385.82
2584,408.76
2585,360.22
2586,400.96
2587,436.59
2588,413.17
2589,418.85
2590,443.01
2591,394.04
2592,364.33
2593,389.03
2594,381.58
2595,374.74
2596,341.60
2597,432.75
2598,416.32
2599,421.94
2600,403.50
2601,314.09
2602,364.80
2603,362.04
2604,377.15
2605,355.06
2606,362.23
2607,308.06
2608,326.41
2609,374.45
2610,395.55
2611,383.48
2612,423.59
2613,420.86
2614,397.95
2615,391.97
2616,414.78
2617,415.18
2618,368.88
2619,419.13
2620,340.23
2621,360.84
2622,386.27
2623,398.82
2624,411.39
2625,404.48
2626,350.67
2627,392.17
2628,376.04
2629,401.83
2630,404.45
2631,419.94
2632,358.99
2633,381.69
2634,414.80
2635,408.33
2636,372.12
2637,379.51
2638,336.10
2639,378.73
2640,357.21
2641,367.15
2642,415.77
2643,404.42
2644,424.25
2645,414.13
2646,417.40
2647,337.52
2648,371.90
2649,374.84
2650,383.36
2651,355.80
2652,342.94
2653,429.70
2654,372.02
2655,385.24
2656,383.33
2657,401.57
2658,313.49
2659,322.30
2660,327.09
2661,390.99
2662,415.21
2663,402.40
2664,386.09
2665,361.06
2666,334.77
2667,360.97
2668,345.05
2669,323.92
2670,363.12
2671,377.37
2672,382.89
2673,309.07
2674,333.38
2675,369.82
2676,329.72
2677,325.59
2678,298.10
2679,356.77
2680,363.40
2681,339.49
2682,300.18
2683,342.81
2684,339.62
2685,322.57
2686,345.42
2687,224.22
2688,255.49
2689,291.60
2690,312.45
2691,325.87
2692,342.27
2693,340.79
2694,227.21
2695,344.00
2696,333.44
2697,327.13
2698,329.75
2699,350.98
2700,342.40
2701,318.64
2702,289.95
2703,298.37
2704,331.63
2705,301.58
2706,346.02
2707,358.38
2708,361.78
2709,287.03
2710,347.89
2711,325.14
2712,366.09
2713,297.29
2714,272.00
2715,262.12
2716,352.09
2717,301.47
2718,336.58
2719,357.92
2720,349.55
2721,339.89
2722,355.63
2723,306.86
2724,285.69
2725,292.04
2726,322.52
2727,324.59
2728,301.19
2729,315.31
2730,308.17
2731,293.08
2732,355.64
2733,358.27
2734,342.97
2735,334.34
2736,311.61
2737,315.06
2738,367.69
2739,362.46
2740,363.64
2741,329.85
2742,336.67
2743,330.59
2744,349.24
2745,337.05
2746,264.29
2747,268.97
2748,366.97
2749,344.93
2750,302.30
2751,319.98
2752,342.01
2753,337.96
2754,341.44
2755,331.25
2756,319.99
2757,345.26
2758,334.71
2759,403.98
2760,354.64
2761,375.43
2762,347.90
2763,328.81
2764,366.54
2765,376.27
2766,368.41
2767,361.73
2768,332.01
2769,328.39
2770,334.86
2771,359.21
2772,406.31
2773,363.78
2774,291.82
2775,332.97
2776,419.48
2777,420.27
2778,358.45
2779,395.60
2780,335.73
2781,320.10
2782,343.99
2783,293.88
2784,322.32
2785,326.03
2786,354.41
2787,391.18
2788,389.14
2789,416.01
2790,348.20
2791,367.85
2792,360.04
2793,414.87
2794,395.41
2795,367.09
2796,341.44
2797,353.66
2798,340.33
2799,355.90
2800,415.89
2801,351.38
2802,380.14
2803,305.95
2804,280.84
2805,379.26
2806,349.27
2807,388.32
2808,326.22
2809,421.87
2810,428.23
2811,411.74
2812,359.01
2813,348.54
2814,355.08
2815,367.31
2816,339.27
2817,319.49
2818,353.83
2819,399.73
2820,417.15
2821,366.50
2822,371.72
2823,365.95
2824,364.95
2825,358.76
2826,388.70
2827,356.88
2828,397.69
2829,384.44
2830,399.07
2831,423.32
2832,431.15
2833,388.79
2834,411.42
2835,408.36
2836,413.29
2837,408.48
2838,382.60
2839,414.51
2840,391.82
2841,386.98
2842,375.05
2843,340.23
2844,351.16
2845,373.16
2846,390.66
2847,370.05
2848,364.01
2849,384.38
2850,387.87
2851,381.11
2852,338.03
2853,363.17
2854,416.32
2855,395.82
2856,410.68
2857,412.90
2858,315.95
2859,373.23
2860,356.11
2861,396.46
2862,424.27
2863,428.54
2864,433.99
2865,421.71
2866,408.35
2867,367.58
2868,398.41
2869,374.71
2870,221.98
2871,359.03
2872,369.63
2873,363.31
2874,372.27
2875,385.08
2876,335.95
2877,316.68
2878,392.68
2879,406.57
2880,413.05
2881,418.74
2882,422.14
2883,415.06
2884,343.22
2885,292.85
2886,399.20
2887,425.91
2888,361.46
2889,372.81
2890,394.55
2891,355.25
2892,416.77
2893,383.76
2894,414.94
2895,309.73
2896,385.64
2897,395.82
2898,388.36
2899,388.37
2900,318.55
2901,334.25
2902,363.79
2903,417.90
2904,420.12
2905,437.20
2906,406.08
2907,362.33
2908,390.17
2909,360.41
2910,361.93
2911,376.26
2912,392.40
2913,411.69
2914,405.91
2915,367.67
2916,345.60
2917,380.68
2918,348.87
2919,377.59
2920,387.16
2921,405.84
2922,392.97
2923,420.17
2924,429.70
2925,416.11
2926,425.66
2927,369.89
2928,383.19
2929,348.57
2930,410.02
2931,394.74
2932,367.66
2933,408.01
2934,361.48
2935,327.09
2936,362.24
2937,383.39
2938,400.85
2939,412.01
2940,387.33
2941,419.38
2942,445.51
2943,381.02
2944,396.87
2945,402.12
2946,382.97
2947,325.43
2948,365.54
2949,352.88
2950,348.04
2951,413.38
2952,384.96
2953,334.26
2954,350.68
2955,380.91
2956,354.89
2957,397.85
2958,395.95
2959,361.32
2960,360.11
2961,336.76
2962,360.93
2963,400.87
2964,350.15
2965,396.78
2966,407.95
2967,325.95
2968,327.43
2969,361.80
2970,315.63
2971,400.11
2972,387.28
2973,398.17
2974,382.00
2975,343.84
2976,386.28
2977,394.73
2978,413.33
2979,349.66
2980,367.08
2981,373.36
2982,417.75
2983,363.07
2984,382.83
2985,357.40
2986,379.28
2987,331.98
2988,350.89
2989,373.09
2990,342.35
2991,335.05
2992,315.47
2993,272.41
2994,322.24
2995,327.00
2996,349.54
2997,365.91
2998,310.42
2999,339.36
3000,345.76
3001,302.94
3002,241.56
3003,265.64
3004,348.92
3005,323.79
3006,375.22
3007,328.54
3008,306.27
3009,308.61
3010,357.22
3011,325.45
3012,272.66
3013,318.63
3014,285.13
3015,348.36
3016,322.96
3017,353.94
3018,346.48
3019,350.93
3020,321.31
3021,329.57
3022,329.54
3023,343.84
3024,323.33
3025,309.77
3026,332.34
3027,338.71
3028,339.97
3029,361.81
3030,314.34
3031,349.80
3032,327.64
3033,336.51
3034,326.56
3035,293.81
3036,345.16
3037,354.35
3038,366.49
3039,345.97
3040,360.17
3041,352.65
3042,291.73
3043,307.04
3044,329.39
3045,363.50
3046,394.06
3047,376.04
3048,420.22
3049,438.92
3050,274.85
3051,413.43
3052,385.62
3053,380.85
3054,367.38
3055,354.61
3056,326.96
3057,347.43
3058,357.22
3059,356.04
3060,302.83
3061,337.14
3062,345.03
3063,353.34
3064,283.88
3065,263.41
3066,347.85
3067,372.12
3068,345.60
3069,365.14
3070,348.41
3071,375.63
3072,349.17
3073,329.39
3074,331.33
3075,337.48
3076,362.80
3077,346.02
3078,317.20
3079,312.05
3080,316.69
3081,334.94
3082,359.69
3083,319.72
3084,311.80
3085,367.86
3086,351.01
3087,357.30
3088,283.17
3089,285.74
3090,298.13
3091,348.37
3092,338.10
3093,289.92
3094,306.40
3095,295.13
3096,350.13
3097,357.87
3098,362.98
3099,360.72
3100,350.46
3101,396.73
3102,295.69
3103,228.11
3104,319.13
3105,321.75
3106,368.94
3107,317.45
3108,311.49
3109,353.73
3110,361.95
3111,311.45
3112,330.99
3113,330.76
3114,284.94
3115,343.89
3116,376.95
3117,392.25
3118,387.36
3119,366.82
3120,344.55
3121,407.80
3122,421.62
3123,370.08
3124,381.81
3125,338.48
3126,363.99
3127,323.80
3128,281.75
3129,384.53
3130,318.50
3131,321.71
3132,337.92
3133,303.70
3134,320.64
3135,308.38
3136,298.70
3137,319.57
3138,285.02
3139,377.36
3140,338.05
3141,342.53
3142,352.86
3143,378.77
3144,388.52
3145,429.30
3146,391.79
3147,360.27
3148,412.41
3149,429.65
3150,393.84
3151,370.81
3152,377.17
3153,387.00
3154,397.91
3155,438.56
3156,429.53
3157,424.54
3158,369.64
3159,373.64
3160,356.98
3161,385.18
3162,404.92
3163,341.24
3164,275.18
3165,303.51
3166,311.00
3167,336.34
3168,401.16
3169,348.49
3170,372.59
3171,339.52
3172,381.87
3173,399.01
3174,351.03
3175,368.62
3176,243.11
3177,358.13
3178,304.68
3179,395.41
3180,414.40
3181,340.84
3182,354.72
3183,421.67
3184,353.25
3185,406.59
3186,401.83
3187,374.80
3188,414.68
3189,375.59
3190,381.23
3191,312.53
3192,280.64
3193,261.45
3194,322.36
3195,312.78
3196,371.21
3197,367.84
3198,398.50
3199,393.35
3200,333.76
3201,307.43
3202,296.89
3203,382.34
3204,366.37
3205,347.46
3206,360.67
3207,302.20
3208,400.21
3209,365.47
3210,430.66
3211,405.66
3212,368.68
3213,272.41
3214,377.37
3215,410.66
3216,410.96
3217,405.79
3218,353.59
3219,424.41
3220,355.44
3221,413.27
3222,409.30
3223,418.15
3224,278.06
3225,414.71
3226,376.24
3227,376.65
3228,342.20
3229,380.58
3230,402.27
3231,374.83
3232,422.46
3233,382.25
3234,440.33
3235,414.75
3236,385.18
3237,386.64
3238,353.66
3239,395.76
3240,397.50
3241,408.30
3242,386.22
3243,349.66
3244,356.00
3245,376.01
3246,397.23
3247,365.15
3248,310.61
3249,304.92
3250,329.47
3251,346.84
3252,346.67
3253,337.20
3254,322.06
3255,314.48
3256,349.70
3257,421.80
3258,406.22
3259,373.69
3260,337.50
3261,383.33
3262,406.19
3263,430.83
3264,417.76
3265,429.70
3266,375.67
3267,406.98
3268,409.13
3269,409.57
3270,411.03
3271,405.89
3272,418.58
3273,390.60
3274,345.02
3275,365.08
3276,367.26
3277,360.71
3278,428.98
3279,404.73
3280,409.92
3281,416.51
3282,406.42
3283,330.80
3284,331.01
3285,359.23
3286,384.62
3287,406.70
3288,412.90
3289,424.67
3290,428.23
3291,385.49
3292,376.35
3293,436.55
3294,395.77
3295,344.63
3296,351.52
3297,349.98
3298,404.42
3299,344.06
3300,400.16
3301,369.77
3302,335.82
3303,357.39
3304,345.75
3305,348.68
3306,369.62
3307,333.02
3308,325.68
3309,375.67
3310,399.89
3311,380.58
3312,379.51
3313,416.23
3314,389.91
3315,343.78
3316,334.09
3317,367.42
3318,412.24
3319,387.79
3320,377.92
3321,397.52
3322,362.78
3323,369.99
3324,394.23
3325,412.13
3326,410.76
3327,369.75
3328,321.08
3329,369.06
3330,346.84
3331,416.82
3332,403.29
3333,365.72
3334,416.70
3335,407.30
3336,405.58
3337,427.29
3338,352.21
3339,373.62
3340,344.07
3341,351.78
3342,398.60
3343,417.76
3344,412.59
3345,386.70
3346,391.74
3347,360.41
3348,372.98
3349,417.31
3350,426.51
3351,315.55
3352,363.82
3353,357.46
3354,362.17
3355,367.57
3356,373.13
3357,352.88
3358,390.98
3359,412.66
3360,437.01
3361,432.15
3362,449.38
3363,357.21
3364,410.85
3365,436.93
3366,382.61
3367,377.57
3368,430.39
3369,349.09
3370,349.24
3371,328.87
3372,399.06
3373,407.08
3374,410.29
3375,391.66
3376,418.69
3377,427.46
3378,436.09
3379,426.53
3380,419.96
3381,418.09
3382,401.03
3383,374.70
3384,413.77
3385,406.78
3386,439.56
3387,451.20
3388,429.48
3389,398.07
3390,376.51
3391,375.73
3392,321.15
3393,352.36
3394,381.97
3395,427.94
3396,402.72
3397,398.53
3398,413.22
3399,345.48
3400,345.65
3401,346.02
3402,414.29
3403,373.44
3404,395.91
3405,366.80
3406,432.30
3407,413.39
3408,410.11
3409,337.19
3410,372.52
3411,364.98
3412,316.65
3413,374.66
3414,404.04
3415,225.74
3416,327.97
3417,323.23
3418,363.54
3419,417.62
3420,417.47
3421,414.34
3422,411.67
3423,360.53
3424,374.69
3425,388.74
3426,412.61
3427,378.37
3428,367.04
3429,340.55
3430,332.71
3431,426.64
3432,346.20
3433,362.69
3434,333.13
3435,342.70
3436,314.74
3437,336.06
3438,347.74
3439,321.22
3440,302.17
3441,354.96
3442,401.43
3443,382.67
3444,409.18
3445,386.79
3446,419.52
3447,427.51
3448,432.06
3449,414.61
3450,434.24
3451,435.86
3452,412.32
3453,399.41
3454,356.53
3455,400.14
3456,383.41
3457,360.56
3458,285.92
3459,295.53
3460,366.94
3461,381.93
3462,347.15
3463,381.39
3464,404.73
3465,381.05
3466,316.64
3467,359.23
3468,346.77
3469,404.37
3470,405.78
3471,408.40
3472,418.59
3473,415.97
3474,375.84
3475,380.50
3476,300.16
3477,291.41
3478,376.55
3479,389.67
3480,382.07
3481,373.73
3482,366.02
3483,376.41
3484,371.86
3485,368.35
3486,434.54
3487,391.62
3488,383.19
3489,398.61
3490,399.19
3491,339.60
3492,387.36
3493,313.34
3494,368.05
3495,366.03
3496,391.94
3497,373.55
3498,318.24
3499,362.25
3500,400.90
3501,418.66
3502,382.61
3503,379.10
3504,329.59
3505,285.36
3506,347.52
3507,353.98
3508,313.96
3509,308.77
3510,367.90
3511,378.24
3512,394.41
3513,399.50
3514,420.24
3515,348.01
3516,436.55
3517,426.06
3518,382.88
3519,437.50
3520,437.29
3521,394.03
3522,374.43
3523,412.56
3524,432.84
3525,394.49
3526,413.81
3527,324.54
3528,388.89
3529,312.97
3530,386.28
3531,395.77
3532,401.54
3533,391.67
3534,421.57
3535,405.45
3536,359.11
3537,330.51
3538,276.92
3539,357.26
3540,380.27
3541,403.91
3542,399.95
3543,425.88
3544,412.44
3545,408.26
3546,364.39
3547,349.42
3548,386.00
3549,382.06
3550,368.84
3551,343.78
3552,303.93
3553,343.11
3554,361.69
3555,378.24
3556,325.27
3557,378.87
3558,382.45
3559,393.92
3560,374.90
3561,387.66
3562,400.64
3563,403.24
3564,397.79
3565,393.00
3566,321.54
3567,357.90
3568,364.58
3569,378.80
3570,332.59
3571,362.16
3572,370.32
3573,390.64
3574,372.08
3575,373.36
3576,323.00
3577,347.51
3578,372.47
3579,377.27
3580,392.74
3581,382.22
3582,211.32
3583,247.98
3584,342.47
3585,390.05
3586,379.05
3587,397.50
3588,347.32
3589,376.51
3590,348.17
3591,356.43
3592,304.45
3593,413.96
3594,387.21
3595,420.54
3596,368.37
3597,365.34
3598,386.13
3599,238.33
3600,269.83
3601,306.94
3602,364.36
3603,417.96
3604,348.50
3605,395.27
3606,365.54
3607,302.00
3608,327.34
3609,332.90
3610,324.08
3611,364.07
3612,346.19
3613,417.19
3614,364.34
3615,416.09
3616,305.92
3617,338.91
3618,268.12
3619,303.59
3620,325.15
3621,285.81
3622,359.82
3623,299.12
3624,356.23
3625,410.54
3626,347.05
3627,352.75
3628,351.23
3629,413.31
3630,339.99
3631,334.58
3632,292.61
3633,399.74
3634,305.07
3635,307.27
3636,307.15
3637,318.66
3638,317.98
3639,349.61
3640,303.04
3641,307.11
3642,321.12
3643,289.64
3644,345.50
3645,341.51
3646,398.25
3647,322.07
3648,351.91
3649,348.49
3650,311.53
3651,349.87
3652,306.92
3653,321.71
3654,349.24
3655,353.33
3656,335.54
3657,332.02
3658,311.47
3659,336.77
3660,294.65
3661,340.88
3662,317.32
3663,314.83
3664,318.49
3665,289.59
3666,149.93
3667,280.95
3668,310.45
3669,381.21
3670,315.66
3671,337.37
3672,255.36
3673,281.89
3674,335.90
3675,336.38
3676,300.53
3677,278.13
3678,286.33
3679,327.02
3680,273.57
3681,310.61
3682,329.93
3683,352.32
3684,355.40
3685,277.76
3686,288.23
3687,292.50
3688,391.36
3689,325.20
3690,304.58
3691,367.69
3692,341.95
3693,341.36
3694,327.99
3695,326.19
3696,336.24
3697,345.24
3698,361.44
3699,313.44
3700,311.01
3701,354.64
3702,314.46
3703,357.03
3704,303.90
3705,321.42
3706,373.61
3707,313.50
3708,320.06
3709,287.75
3710,306.38
3711,331.66
3712,286.03
3713,326.64
3714,279.99
3715,271.61
3716,291.36
3717,325.23
3718,336.37
3719,347.35
3720,384.26
3721,337.97
3722,345.11
3723,322.32
3724,319.97
3725,351.67
3726,398.17
3727,312.64
3728,300.16
3729,328.52
3730,357.90
3731,336.29
3732,388.89
3733,344.82
3734,314.87
3735,281.29
3736,360.31
3737,342.86
3738,354.21
3739,397.13
3740,349.17
3741,360.80
3742,321.42
3743,309.00
3744,319.37
3745,303.10
3746,330.35
3747,349.49
3748,307.24
3749,353.14
3750,322.17
3751,357.36
3752,320.89
3753,326.35
3754,350.58
3755,343.44
3756,359.25
3757,336.85
3758,339.86
3759,391.04
3760,322.32
3761,368.68
3762,181.55
3763,302.86
3764,306.44
3765,312.36
3766,270.87
3767,307.38
3768,309.54
3769,350.24
3770,347.36
3771,308.65
3772,320.96
3773,352.60
3774,349.47
3775,314.81
3776,322.99
3777,335.63
3778,404.24
3779,416.53
3780,331.84
3781,319.26
3782,386.98
3783,329.06
3784,306.10
3785,312.46
3786,308.91
3787,350.52
3788,308.59
3789,297.15
3790,323.45
3791,352.06
3792,330.13
3793,342.27
3794,266.91
3795,348.29
3796,286.25
3797,309.32
3798,282.18
3799,300.44
3800,342.22
3801,359.63
3802,286.78
3803,296.16
3804,326.01
3805,339.04
3806,338.64
3807,341.24
3808,308.89
3809,319.14
3810,318.84
3811,373.62
3812,278.13
3813,302.45
3814,321.59
3815,358.09
3816,324.97
3817,332.51
3818,355.75
3819,347.57
3820,310.39
3821,313.63
3822,290.17
3823,351.90
3824,327.74
3825,378.29
3826,298.05
3827,301.23
3828,278.97
3829,273.09
3830,350.17
3831,346.58
3832,334.89
3833,343.84
3834,358.73
3835,303.13
3836,296.87
3837,309.86
3838,321.83
3839,324.88
3840,307.57
3841,296.25
3842,258.99
3843,297.83
3844,245.76
3845,365.18
3846,338.10
3847,344.32
3848,371.68
3849,343.15
3850,357.65
3851,333.14
3852,326.39
3853,333.00
3854,385.83
3855,323.71
3856,304.14
3857,274.31
3858,270.02
3859,316.56
3860,332.28
3861,297.19
3862,312.44
3863,325.87
3864,349.13
3865,385.95
3866,287.48
3867,396.15
3868,317.19
3869,348.10
3870,297.91
3871,278.85
3872,274.64
3873,293.85
3874,292.71
3875,397.38
3876,309.61
3877,323.76
3878,295.44
3879,420.75
3880,353.03
3881,307.29
3882,310.83
3883,341.67
3884,290.74
3885,353.07
3886,325.24
3887,327.39
3888,401.49
3889,352.35
3890,340.28
3891,295.63
3892,306.15
3893,297.62
3894,401.72
3895,336.02
3896,330.68
3897,371.35
3898,339.54
3899,310.49
3900,289.83
3901,277.67
3902,295.18
3903,318.98
3904,354.45
3905,300.26
3906,323.07
3907,314.78
3908,357.12
3909,296.95
3910,319.24
3911,329.62
3912,321.65
3913,403.63
3914,348.85
3915,347.07
3916,347.29
3917,339.94
3918,390.35
3919,349.94
3920,415.63
3921,290.97
3922,288.69
3923,307.32
3924,212.82
3925,322.64
3926,330.84
3927,376.92
3928,339.39
3929,355.67
3930,291.26
3931,341.48
3932,343.91
3933,306.78
3934,289.75
3935,325.57
3936,337.44
3937,353.13
3938,340.40
3939,291.10
3940,314.44
3941,322.03
3942,291.66
3943,344.27
3944,353.91
3945,334.48
3946,330.10
3947,301.92
3948,293.64
3949,309.36
3950,357.81
3951,348.50
3952,339.48
3953,336.69
3954,270.11
3955,296.04
3956,297.21
3957,344.70
3958,299.96
3959,329.16
3960,313.72
3961,309.62
3962,311.69
3963,315.92
3964,292.72
3965,337.30
3966,316.63
3967,267.49
3968,306.58
3969,302.62
3970,331.84
3971,346.80
3972,312.60
3973,363.56
3974,337.86
3975,316.06
3976,339.21
3977,337.28
3978,302.10
3979,315.05
3980,330.57
3981,343.07
3982,342.44
3983,345.88
3984,324.32
3985,314.75
3986,281.15
3987,290.32
3988,310.79
3989,328.88
3990,351.58
3991,321.78
3992,296.45
3993,304.24
3994,332.51
3995,397.90
3996,329.99
3997,267.11
3998,274.91
3999,322.67
4000,303.58
4001,295.69
4002,255.74
4003,295.77
4004,344.85
4005,317.13
4006,310.93
4007,368.96
4008,359.22
4009,420.77
4010,357.82
4011,342.72
4012,421.55
4013,276.50
4014,282.22
4015,325.25
4016,412.56
4017,340.96
4018,332.99
4019,390.70
4020,376.29
4021,342.37
4022,343.85
4023,375.66
4024,275.31
4025,328.21
4026,322.98
4027,409.30
4028,367.23
4029,405.27
4030,305.94
4031,328.78
4032,368.56
4033,406.11
4034,423.94
4035,324.49
4036,369.44
4037,307.78
4038,281.50
4039,251.79
4040,272.99
4041,340.23
4042,406.04
4043,422.67
4044,323.70
4045,301.21
4046,355.77
4047,314.26
4048,313.28
4049,359.60
4050,275.98
4051,307.32
4052,338.55
4053,387.19
4054,352.95
4055,401.96
4056,398.50
4057,349.10
4058,342.92
4059,354.30
4060,362.67
4061,310.35
4062,297.63
4063,362.44
4064,339.13
4065,334.85
4066,257.83
4067,275.44
4068,269.60
4069,301.34
4070,315.41
4071,303.96
4072,367.24
4073,329.95
4074,387.04
4075,396.10
4076,350.94
4077,394.82
4078,293.56
4079,342.70
4080,327.00
4081,396.70
4082,402.25
4083,390.08
4084,402.71
4085,341.68
4086,367.78
4087,307.53
4088,181.24
4089,323.63
4090,369.86
4091,307.64
4092,269.57
4093,295.39
4094,349.64
4095,331.75
4096,352.10
4097,370.25
4098,393.18
4099,399.79
4100,402.37
4101,376.69
4102,360.57
4103,301.27
4104,298.36
4105,321.02
4106,332.24
4107,394.26
4108,394.15
4109,410.98
4110,336.21
4111,372.15
4112,348.74
4113,365.86
4114,420.52
4115,366.95
4116,433.09
4117,399.51
4118,418.53
4119,424.86
4120,397.73
4121,407.98
4122,369.86
4123,396.12
4124,371.40
4125,311.68
4126,326.03
4127,414.08
4128,434.67
4129,333.72
4130,333.43
4131,372.07
4132,400.22
4133,309.79
4134,338.19
